TransactionID,DateID,ProductID,SupplierID,LocationID,LogisticsID,QualityID,CustomerID,Availability,ProductsSold,RevenueGenerated,StockLevels,OrderQuantity,SupplierLeadTime,ShippingTime,ShippingCost,SupplyLeadTime,ProductionVolume,ManufacturingLeadTime,ManufacturingCost,DefectRate,TransportationCost
TRX-006557,20260318,SKU-1193,SUP-031,LOC-017,LOG-073,QLT-01,CUST-0485,1,394,33453.63,1711,577,14,11,1293.09,30,1002,15,28208.59,5.38,1699.53
TRX-006558,20240603,SKU-1224,SUP-025,LOC-023,LOG-031,QLT-03,CUST-0483,1,584,13389.17,650,766,23,14,975.4,40,2047,2,8754.19,6.59,1385.06
TRX-006559,20250605,SKU-1041,SUP-008,LOC-013,LOG-088,QLT-01,CUST-0078,1,78,1575.25,897,120,28,3,257.41,34,1636,14,866.78,12.7,306.49
TRX-006560,20260403,SKU-1018,SUP-001,LOC-023,LOG-045,QLT-03,CUST-0152,1,261,28635.58,87,292,11,13,670.99,28,1391,16,8787.3,17.82,898.41
TRX-006561,20250628,SKU-1016,SUP-007,LOC-022,LOG-060,QLT-01,CUST-0056,1,109,2797.86,638,166,28,7,402.6,39,379,3,1572.85,8.45,383.7
TRX-006562,20240222,SKU-1235,SUP-007,LOC-017,LOG-086,QLT-01,CUST-0306,1,546,45171.22,1603,659,23,13,607.21,42,1003,13,18673.42,17.36,1468.88
TRX-006563,20240108,SKU-1160,SUP-008,LOC-021,LOG-073,QLT-01,CUST-0357,1,511,20436.44,1516,603,7,8,914.89,15,1923,16,11654.92,7.64,307.76
TRX-006564,20260205,SKU-1075,SUP-019,LOC-016,LOG-087,QLT-01,CUST-0259,0,620,30625.39,1762,683,16,4,2645.7,20,3260,5,14776.69,4.7,1702.49
TRX-006565,20251013,SKU-1176,SUP-017,LOC-017,LOG-084,QLT-01,CUST-0023,1,585,1790.13,1752,785,8,5,2937.78,15,336,19,1508.73,11.41,1134.52
TRX-006566,20240429,SKU-1183,SUP-011,LOC-001,LOG-042,QLT-01,CUST-0162,1,157,14980.97,504,158,5,5,190.27,12,1900,13,7913.75,8.69,480.93
TRX-006567,20230807,SKU-1062,SUP-011,LOC-016,LOG-085,QLT-02,CUST-0265,1,467,12226.88,125,549,15,8,1256.21,28,4421,17,6840.11,33.44,952.08
TRX-006568,20230906,SKU-1130,SUP-038,LOC-006,LOG-027,QLT-01,CUST-0082,1,313,20012.51,735,338,8,4,446.0,18,1899,13,8368.4,8.91,1017.83
TRX-006569,20231001,SKU-1106,SUP-002,LOC-008,LOG-058,QLT-01,CUST-0059,1,61,2133.65,991,78,30,7,266.57,41,3503,17,841.21,9.19,239.19
TRX-006570,20240103,SKU-1048,SUP-004,LOC-001,LOG-069,QLT-03,CUST-0066,1,123,4133.33,860,163,20,14,408.77,36,3984,10,2607.55,15.57,407.88
TRX-006571,20250408,SKU-1054,SUP-028,LOC-002,LOG-081,QLT-01,CUST-0406,1,805,68724.95,2456,912,23,9,3136.7,38,3096,18,22647.93,9.79,502.18
TRX-006572,20230716,SKU-1153,SUP-033,LOC-015,LOG-073,QLT-01,CUST-0115,1,399,24218.34,1829,396,13,5,749.64,21,4291,15,9959.77,7.49,436.95
TRX-006573,20240902,SKU-1098,SUP-011,LOC-005,LOG-034,QLT-01,CUST-0291,1,861,34139.19,2298,920,14,5,1603.59,25,363,16,24912.29,12.88,1059.84
TRX-006574,20240824,SKU-1199,SUP-003,LOC-024,LOG-010,QLT-01,CUST-0415,1,817,4948.85,396,879,28,6,1806.01,38,4790,6,2260.52,4.44,2385.69
TRX-006575,20241030,SKU-1051,SUP-040,LOC-027,LOG-066,QLT-01,CUST-0474,1,671,43775.54,1840,792,21,7,1723.23,32,185,17,25260.74,8.38,2511.22
TRX-006576,20241210,SKU-1099,SUP-005,LOC-020,LOG-025,QLT-01,CUST-0242,1,158,4152.79,457,243,18,7,784.96,29,624,14,1981.2,2.43,557.27
TRX-006577,20230331,SKU-1116,SUP-021,LOC-015,LOG-003,QLT-01,CUST-0334,1,569,40735.65,1974,569,19,5,851.56,25,4392,12,12859.57,19.67,608.16
TRX-006578,20241222,SKU-1117,SUP-022,LOC-030,LOG-034,QLT-01,CUST-0109,1,450,38595.74,103,604,22,2,1389.25,30,3510,10,22730.23,18.93,833.19
TRX-006579,20241103,SKU-1006,SUP-037,LOC-021,LOG-071,QLT-01,CUST-0304,1,136,12058.81,807,162,27,4,590.93,35,635,17,7160.24,7.21,321.63
TRX-006580,20250816,SKU-1045,SUP-011,LOC-010,LOG-028,QLT-01,CUST-0309,1,349,14927.07,1231,480,16,8,918.19,25,247,14,9516.84,4.2,282.84
TRX-006581,20260124,SKU-1045,SUP-022,LOC-005,LOG-009,QLT-01,CUST-0476,1,808,30078.85,2025,829,26,2,2598.53,33,1066,12,18487.36,2.91,2417.16
TRX-006582,20251006,SKU-1099,SUP-013,LOC-003,LOG-011,QLT-01,CUST-0331,1,258,6998.43,252,389,22,4,368.82,32,2481,13,5372.67,3.56,896.49
TRX-006583,20231017,SKU-1143,SUP-003,LOC-006,LOG-093,QLT-01,CUST-0032,1,81,5275.02,1292,89,25,14,75.6,42,4983,20,1537.83,21.88,90.63
TRX-006584,20260216,SKU-1151,SUP-013,LOC-021,LOG-080,QLT-03,CUST-0213,1,36,2518.71,1404,54,19,7,85.36,26,2074,4,1885.23,8.16,173.95
TRX-006585,20230218,SKU-1188,SUP-028,LOC-015,LOG-039,QLT-03,CUST-0471,1,497,28968.65,635,489,15,14,918.84,34,4034,9,17998.27,21.24,972.7
TRX-006586,20240607,SKU-1053,SUP-011,LOC-018,LOG-093,QLT-03,CUST-0088,1,360,20520.07,2463,537,7,14,1107.34,27,4279,10,8360.36,10.12,251.5
TRX-006587,20230911,SKU-1061,SUP-011,LOC-014,LOG-013,QLT-01,CUST-0396,0,364,27679.77,1753,362,5,3,962.87,9,1824,15,9384.03,20.76,932.51
TRX-006588,20230530,SKU-1128,SUP-021,LOC-010,LOG-011,QLT-01,CUST-0062,1,503,11608.07,342,671,10,6,2394.25,16,4846,19,5149.64,10.69,1219.53
TRX-006589,20231108,SKU-1048,SUP-021,LOC-030,LOG-035,QLT-02,CUST-0003,1,378,13078.52,1849,415,19,12,448.7,38,706,9,7385.95,7.56,766.8
TRX-006590,20241026,SKU-1024,SUP-007,LOC-004,LOG-008,QLT-01,CUST-0262,0,276,21205.94,585,306,13,12,171.0,27,259,17,11727.12,18.87,768.27
TRX-006591,20230721,SKU-1009,SUP-017,LOC-011,LOG-007,QLT-01,CUST-0383,1,715,17563.73,242,722,24,14,2458.04,42,333,19,8520.34,13.99,667.48
TRX-006592,20250223,SKU-1117,SUP-014,LOC-020,LOG-069,QLT-01,CUST-0112,1,192,16709.82,567,237,6,4,245.77,12,2611,19,5431.45,5.62,791.89
TRX-006593,20241002,SKU-1207,SUP-033,LOC-007,LOG-070,QLT-01,CUST-0012,1,105,5681.77,1447,122,6,9,67.28,20,3214,2,2343.55,10.96,356.38
TRX-006594,20240406,SKU-1143,SUP-011,LOC-015,LOG-057,QLT-01,CUST-0053,1,225,16184.88,2133,280,14,10,198.93,31,542,10,6377.23,8.29,892.75
TRX-006595,20240209,SKU-1185,SUP-013,LOC-023,LOG-035,QLT-01,CUST-0148,1,841,46685.65,2161,922,9,2,2854.72,18,2150,20,33799.84,9.68,2956.54
TRX-006596,20251026,SKU-1199,SUP-001,LOC-009,LOG-094,QLT-02,CUST-0134,1,64,325.47,2147,83,12,12,262.4,25,2553,5,142.24,21.56,132.95
TRX-006597,20250422,SKU-1156,SUP-034,LOC-015,LOG-011,QLT-01,CUST-0084,1,109,676.11,1141,121,28,5,150.43,40,4135,16,327.12,6.5,162.96
TRX-006598,20230208,SKU-1230,SUP-009,LOC-026,LOG-038,QLT-01,CUST-0398,1,808,35764.9,382,850,30,8,1327.53,42,2135,4,11029.85,5.1,1763.68
TRX-006599,20250812,SKU-1091,SUP-013,LOC-012,LOG-091,QLT-03,CUST-0184,1,374,10964.15,976,533,6,3,1181.44,15,258,19,7822.64,3.4,360.7
TRX-006600,20241021,SKU-1133,SUP-037,LOC-018,LOG-085,QLT-01,CUST-0169,1,494,40908.45,1575,617,8,11,871.56,20,3088,4,15497.45,3.14,1195.46
TRX-006601,20250501,SKU-1143,SUP-030,LOC-006,LOG-078,QLT-01,CUST-0049,1,422,32379.03,2262,637,24,7,2259.46,35,4728,11,26576.93,7.88,1388.17
TRX-006602,20260321,SKU-1147,SUP-037,LOC-018,LOG-049,QLT-01,CUST-0108,1,277,5992.73,261,405,29,3,607.94,34,3453,18,3099.33,8.69,271.27
TRX-006603,20251130,SKU-1079,SUP-007,LOC-025,LOG-035,QLT-01,CUST-0193,1,430,8860.01,2171,644,27,5,1794.35,36,2069,4,3913.0,11.86,1719.39
TRX-006604,20260216,SKU-1070,SUP-014,LOC-018,LOG-029,QLT-01,CUST-0340,1,261,24224.62,868,280,18,6,239.92,31,4348,14,6177.55,5.68,902.33
TRX-006605,20231119,SKU-1232,SUP-006,LOC-022,LOG-088,QLT-03,CUST-0214,1,739,21284.11,1912,710,8,13,1467.62,24,1497,3,5646.44,11.61,884.8
TRX-006606,20250316,SKU-1077,SUP-034,LOC-024,LOG-041,QLT-01,CUST-0360,1,474,3644.96,75,530,7,14,353.31,25,3495,15,1470.41,8.08,172.82
TRX-006607,20260610,SKU-1042,SUP-016,LOC-006,LOG-096,QLT-01,CUST-0095,1,424,1490.78,509,540,5,8,1150.14,15,4050,2,665.0,6.56,1693.44
TRX-006608,20251127,SKU-1153,SUP-037,LOC-028,LOG-006,QLT-01,CUST-0031,1,725,47168.51,135,757,26,12,381.19,45,3641,17,24947.79,3.18,1123.25
TRX-006609,20260731,SKU-1089,SUP-036,LOC-015,LOG-010,QLT-01,CUST-0156,1,372,12356.56,2251,437,20,12,251.15,37,1992,14,10135.0,9.43,139.5
TRX-006610,20260628,SKU-1077,SUP-006,LOC-019,LOG-084,QLT-01,CUST-0012,1,562,4458.84,1420,797,25,13,1890.64,44,469,19,3909.75,3.59,528.47
TRX-006611,20250216,SKU-1198,SUP-008,LOC-005,LOG-084,QLT-02,CUST-0272,1,227,9512.78,1978,226,11,13,121.65,26,4611,12,4586.46,11.23,554.92
TRX-006612,20260321,SKU-1160,SUP-024,LOC-004,LOG-090,QLT-03,CUST-0225,1,42,1336.27,849,60,5,9,198.74,16,1967,12,923.06,7.46,119.54
TRX-006613,20240103,SKU-1025,SUP-003,LOC-017,LOG-085,QLT-01,CUST-0163,1,711,59193.18,2006,684,19,4,1046.93,24,636,14,34033.93,5.93,586.37
TRX-006614,20251230,SKU-1120,SUP-004,LOC-021,LOG-023,QLT-01,CUST-0044,1,212,7199.46,870,267,28,9,243.68,44,2401,18,2138.79,23.58,537.19
TRX-006615,20260523,SKU-1044,SUP-032,LOC-010,LOG-046,QLT-01,CUST-0324,1,171,3678.91,1061,182,29,4,415.27,33,1495,18,1301.43,10.34,274.03
TRX-006616,20230803,SKU-1211,SUP-001,LOC-012,LOG-012,QLT-01,CUST-0394,1,641,3430.58,2141,621,20,13,2012.8,33,4973,10,1871.78,12.53,623.3
TRX-006617,20250708,SKU-1062,SUP-034,LOC-005,LOG-055,QLT-01,CUST-0226,1,183,4372.36,1721,207,26,3,748.49,33,2079,7,2687.8,32.08,625.89
TRX-006618,20250531,SKU-1194,SUP-009,LOC-007,LOG-013,QLT-01,CUST-0253,1,652,45196.12,2472,627,27,12,2019.96,42,299,6,22715.87,3.71,1841.39
TRX-006619,20230909,SKU-1179,SUP-012,LOC-012,LOG-074,QLT-01,CUST-0233,1,376,18282.13,2421,521,19,12,1316.93,38,2181,13,15249.77,3.88,1290.83
TRX-006620,20251209,SKU-1067,SUP-010,LOC-023,LOG-007,QLT-01,CUST-0259,0,620,67389.98,2149,922,15,7,3455.74,28,1232,13,33983.91,7.57,838.11
TRX-006621,20250416,SKU-1153,SUP-010,LOC-002,LOG-012,QLT-02,CUST-0287,1,175,10719.43,254,193,13,5,399.37,20,3997,10,7769.53,18.36,305.16
TRX-006622,20231221,SKU-1202,SUP-023,LOC-030,LOG-061,QLT-01,CUST-0180,1,179,11448.95,516,259,9,8,748.99,23,2221,8,9946.43,8.55,680.73
TRX-006623,20241119,SKU-1001,SUP-006,LOC-020,LOG-025,QLT-02,CUST-0223,1,324,13080.74,841,381,29,13,503.31,47,2112,16,4925.51,15.01,1082.64
TRX-006624,20251106,SKU-1141,SUP-024,LOC-017,LOG-002,QLT-01,CUST-0116,1,133,1453.86,306,139,13,13,270.73,31,245,5,814.05,12.21,452.32
TRX-006625,20250829,SKU-1107,SUP-024,LOC-013,LOG-026,QLT-01,CUST-0449,1,59,384.52,1653,61,28,5,120.45,38,2830,14,125.35,9.97,50.01
TRX-006626,20260608,SKU-1029,SUP-021,LOC-005,LOG-051,QLT-01,CUST-0005,0,65,5619.7,1767,75,26,10,43.84,38,2017,5,2905.29,7.12,99.2
TRX-006627,20250511,SKU-1048,SUP-031,LOC-005,LOG-069,QLT-01,CUST-0261,1,311,8793.67,493,373,29,8,506.25,42,1268,15,6813.32,11.14,326.12
TRX-006628,20241006,SKU-1139,SUP-030,LOC-020,LOG-062,QLT-03,CUST-0066,1,206,4830.24,2052,300,29,9,583.25,45,437,4,4259.01,11.03,1033.8
TRX-006629,20250616,SKU-1217,SUP-034,LOC-026,LOG-072,QLT-01,CUST-0015,1,268,15548.56,2012,291,11,12,577.41,29,4441,4,6452.32,7.6,836.81
TRX-006630,20241202,SKU-1043,SUP-018,LOC-012,LOG-073,QLT-01,CUST-0449,1,557,29308.11,1205,588,29,5,2178.24,37,4996,19,17084.48,16.44,973.14
TRX-006631,20230409,SKU-1160,SUP-012,LOC-012,LOG-039,QLT-01,CUST-0149,1,494,16588.09,1742,614,9,3,2101.87,13,3262,3,6170.9,11.24,1533.98
TRX-006632,20250619,SKU-1012,SUP-035,LOC-007,LOG-084,QLT-01,CUST-0101,1,782,17284.16,1087,904,30,8,2016.74,39,3610,13,12257.95,3.0,2554.7
TRX-006633,20240219,SKU-1077,SUP-007,LOC-006,LOG-011,QLT-01,CUST-0455,1,100,769.24,1471,134,20,8,387.66,28,3427,2,638.15,7.04,329.87
TRX-006634,20260109,SKU-1215,SUP-040,LOC-029,LOG-064,QLT-01,CUST-0267,1,181,7290.35,1801,225,28,1,389.81,30,1423,16,3410.13,3.82,175.27
TRX-006635,20230811,SKU-1125,SUP-025,LOC-010,LOG-086,QLT-01,CUST-0218,1,303,30151.44,1997,342,15,14,406.91,34,456,19,21234.09,10.27,108.18
TRX-006636,20250124,SKU-1097,SUP-006,LOC-019,LOG-080,QLT-01,CUST-0042,0,89,2920.31,1167,94,13,6,105.4,19,4274,14,1553.44,2.36,278.68
TRX-006637,20260215,SKU-1235,SUP-001,LOC-016,LOG-042,QLT-03,CUST-0066,1,514,53513.82,1116,764,28,5,556.35,39,4948,2,43409.25,34.1,1888.76
TRX-006638,20230425,SKU-1025,SUP-016,LOC-002,LOG-010,QLT-03,CUST-0350,1,586,50242.1,609,692,27,6,1496.84,39,4010,3,20891.95,14.08,2105.92
TRX-006639,20230724,SKU-1148,SUP-004,LOC-004,LOG-089,QLT-01,CUST-0317,1,297,3630.75,1209,439,27,9,1438.4,42,2245,2,2618.03,9.25,341.23
TRX-006640,20240316,SKU-1155,SUP-029,LOC-009,LOG-019,QLT-01,CUST-0316,1,516,40858.16,2157,511,7,2,509.65,9,1458,9,10031.37,12.35,736.84
TRX-006641,20241212,SKU-1047,SUP-038,LOC-026,LOG-004,QLT-01,CUST-0398,1,397,31027.33,1731,439,23,4,1329.8,32,3454,11,20494.07,1.93,429.39
TRX-006642,20240110,SKU-1227,SUP-028,LOC-005,LOG-083,QLT-01,CUST-0120,1,537,11444.55,1262,638,14,2,1406.46,16,1577,9,4111.46,9.43,1842.27
TRX-006643,20250205,SKU-1167,SUP-022,LOC-001,LOG-003,QLT-01,CUST-0245,1,137,9015.88,1077,206,13,12,331.44,25,2094,10,5350.31,4.4,366.67
TRX-006644,20240123,SKU-1065,SUP-008,LOC-011,LOG-081,QLT-01,CUST-0389,1,180,14887.51,2495,210,30,4,657.21,35,4116,9,7305.34,4.13,710.16
TRX-006645,20250815,SKU-1233,SUP-032,LOC-019,LOG-014,QLT-01,CUST-0287,1,521,5613.75,1203,578,17,5,1247.91,24,1487,12,2465.16,9.56,1961.58
TRX-006646,20231029,SKU-1200,SUP-033,LOC-025,LOG-010,QLT-02,CUST-0048,1,677,39209.86,894,828,6,1,1924.44,14,4758,13,32164.24,8.44,2204.89
TRX-006647,20250418,SKU-1086,SUP-013,LOC-023,LOG-006,QLT-01,CUST-0288,1,523,4202.62,1541,684,14,13,790.66,27,1020,16,2821.06,15.32,1118.06
TRX-006648,20250705,SKU-1078,SUP-027,LOC-003,LOG-031,QLT-01,CUST-0313,1,912,30899.51,825,883,17,9,2653.96,31,3949,3,11137.76,4.1,2390.21
TRX-006649,20250407,SKU-1204,SUP-018,LOC-001,LOG-031,QLT-01,CUST-0255,1,623,44714.71,624,851,11,9,3119.78,20,4414,6,26523.71,6.94,482.49
TRX-006650,20241115,SKU-1022,SUP-018,LOC-004,LOG-048,QLT-01,CUST-0418,1,282,7043.67,873,272,24,10,200.86,34,1684,14,2783.97,2.02,220.12
TRX-006651,20230320,SKU-1080,SUP-013,LOC-009,LOG-009,QLT-01,CUST-0458,1,629,19062.43,1668,961,11,6,1472.2,21,155,6,14240.44,2.03,2016.9
TRX-006652,20240426,SKU-1047,SUP-022,LOC-028,LOG-076,QLT-02,CUST-0351,1,683,48237.04,1044,797,17,12,759.2,30,3275,3,35311.3,5.02,1985.29
TRX-006653,20241023,SKU-1123,SUP-014,LOC-016,LOG-026,QLT-01,CUST-0155,1,778,68722.05,1463,986,26,7,626.92,34,1955,3,46319.13,17.27,3314.5
TRX-006654,20230712,SKU-1129,SUP-011,LOC-007,LOG-002,QLT-01,CUST-0338,0,131,6209.41,635,173,25,3,139.86,32,3133,9,2142.38,10.3,56.82
TRX-006655,20230919,SKU-1083,SUP-039,LOC-005,LOG-004,QLT-01,CUST-0261,0,675,28225.39,1050,854,8,5,1467.77,20,1428,5,18049.71,9.94,337.0
TRX-006656,20240817,SKU-1019,SUP-022,LOC-013,LOG-096,QLT-02,CUST-0017,1,178,10536.1,1273,199,9,3,482.56,19,1197,15,4065.38,12.35,420.38
TRX-006657,20250711,SKU-1186,SUP-036,LOC-011,LOG-092,QLT-01,CUST-0203,1,390,29613.2,1272,479,23,2,308.69,32,1505,3,10132.86,5.92,492.78
TRX-006658,20230507,SKU-1045,SUP-017,LOC-014,LOG-006,QLT-01,CUST-0453,1,430,16679.78,866,596,5,10,977.56,21,4449,10,9054.79,6.88,1694.47
TRX-006659,20260421,SKU-1130,SUP-032,LOC-022,LOG-030,QLT-01,CUST-0373,1,857,63779.81,1388,952,9,12,2363.93,22,2706,12,28724.55,13.52,1076.06
TRX-006660,20241104,SKU-1182,SUP-014,LOC-017,LOG-055,QLT-02,CUST-0440,1,892,77583.61,146,867,15,1,2066.8,23,1771,16,20998.59,10.12,2424.53
TRX-006661,20260329,SKU-1011,SUP-029,LOC-023,LOG-028,QLT-01,CUST-0166,1,973,64215.43,481,934,7,12,3594.41,23,1203,2,38158.54,8.32,1061.04
TRX-006662,20240326,SKU-1039,SUP-006,LOC-012,LOG-061,QLT-02,CUST-0379,1,563,22419.36,159,576,16,10,1926.52,26,3335,16,16400.74,3.89,602.22
TRX-006663,20260207,SKU-1065,SUP-004,LOC-021,LOG-077,QLT-01,CUST-0438,1,315,26059.19,2275,437,29,10,1682.65,41,412,9,14681.71,2.69,625.5
TRX-006664,20230321,SKU-1099,SUP-011,LOC-023,LOG-055,QLT-01,CUST-0048,1,661,18305.54,798,905,10,4,1588.52,15,3848,13,6712.53,12.94,2356.43
TRX-006665,20260602,SKU-1077,SUP-040,LOC-021,LOG-036,QLT-01,CUST-0229,1,208,1814.85,216,318,6,5,723.35,17,454,18,1471.17,7.78,327.87
TRX-006666,20250405,SKU-1015,SUP-010,LOC-021,LOG-074,QLT-01,CUST-0213,1,572,30074.43,575,590,20,11,1609.3,37,353,7,8764.99,1.48,611.14
TRX-006667,20260604,SKU-1082,SUP-028,LOC-019,LOG-074,QLT-01,CUST-0216,1,254,10173.63,880,355,19,2,1211.05,27,2343,11,8011.33,21.55,484.32
TRX-006668,20240211,SKU-1161,SUP-011,LOC-005,LOG-005,QLT-01,CUST-0478,1,66,636.11,341,65,16,5,39.76,28,3722,3,421.37,7.78,208.31
TRX-006669,20240418,SKU-1043,SUP-035,LOC-024,LOG-029,QLT-02,CUST-0464,1,466,24459.68,1607,562,10,7,1399.36,17,889,12,17832.75,0.5,384.37
TRX-006670,20260412,SKU-1237,SUP-015,LOC-030,LOG-012,QLT-02,CUST-0305,1,55,2072.89,1749,83,13,6,198.6,21,4921,8,814.46,17.99,268.91
TRX-006671,20240126,SKU-1133,SUP-008,LOC-008,LOG-022,QLT-01,CUST-0169,1,365,36668.28,31,403,18,9,553.63,28,1113,6,12281.74,3.24,475.59
TRX-006672,20260202,SKU-1204,SUP-020,LOC-002,LOG-059,QLT-03,CUST-0022,1,356,22985.27,1759,513,6,10,440.96,22,2656,11,17094.83,6.24,1194.95
TRX-006673,20230303,SKU-1191,SUP-021,LOC-027,LOG-039,QLT-01,CUST-0441,1,139,10165.52,1460,153,14,14,282.24,32,1535,5,4353.29,19.16,150.35
TRX-006674,20230107,SKU-1099,SUP-001,LOC-017,LOG-002,QLT-01,CUST-0450,1,311,8023.6,1357,338,20,10,1101.81,32,4142,13,3680.53,3.32,257.27
TRX-006675,20240610,SKU-1021,SUP-029,LOC-002,LOG-014,QLT-02,CUST-0275,1,128,2258.3,1220,192,5,13,548.95,19,1189,11,1634.05,3.18,194.95
TRX-006676,20230505,SKU-1017,SUP-024,LOC-027,LOG-010,QLT-01,CUST-0113,1,747,66358.84,864,747,22,6,758.09,28,148,9,33681.19,9.83,1336.92
TRX-006677,20250503,SKU-1011,SUP-030,LOC-023,LOG-048,QLT-01,CUST-0357,0,310,21899.68,2170,386,25,6,751.65,33,1840,9,14622.97,7.97,1115.26
TRX-006678,20231106,SKU-1179,SUP-040,LOC-003,LOG-064,QLT-01,CUST-0386,1,663,40572.95,1278,852,10,8,970.36,22,3734,11,16665.52,8.76,512.25
TRX-006679,20240829,SKU-1122,SUP-035,LOC-024,LOG-003,QLT-03,CUST-0203,1,677,20818.4,1988,742,30,9,615.75,40,3403,7,13325.5,26.73,2222.51
TRX-006680,20240308,SKU-1245,SUP-033,LOC-020,LOG-072,QLT-01,CUST-0033,0,997,56112.72,978,974,14,4,1179.28,20,4233,19,29656.7,19.48,1177.21
TRX-006681,20250328,SKU-1221,SUP-020,LOC-026,LOG-060,QLT-01,CUST-0457,1,441,23068.83,482,425,6,6,1299.93,17,2138,10,10049.44,21.92,1131.2
TRX-006682,20230916,SKU-1116,SUP-016,LOC-026,LOG-081,QLT-01,CUST-0443,1,248,20929.5,2130,253,23,11,669.63,35,2872,20,10100.46,2.89,433.17
TRX-006683,20240323,SKU-1050,SUP-009,LOC-024,LOG-068,QLT-01,CUST-0089,1,102,5631.01,441,107,22,6,102.61,33,2612,19,2451.43,18.08,57.9
TRX-006684,20230904,SKU-1231,SUP-031,LOC-030,LOG-021,QLT-02,CUST-0134,1,553,24002.36,988,638,6,8,1988.41,19,3621,12,15863.83,6.08,507.03
TRX-006685,20240711,SKU-1070,SUP-017,LOC-018,LOG-094,QLT-02,CUST-0011,1,614,57151.5,336,710,16,13,1835.64,35,3524,14,29761.54,15.68,1877.61
TRX-006686,20250601,SKU-1223,SUP-031,LOC-029,LOG-019,QLT-01,CUST-0027,1,78,4011.47,1237,88,22,10,276.71,34,918,11,1402.95,10.41,36.73
TRX-006687,20251126,SKU-1047,SUP-023,LOC-030,LOG-079,QLT-01,CUST-0456,0,586,41537.94,565,562,9,4,674.99,17,1214,7,19658.1,12.46,371.49
TRX-006688,20251219,SKU-1018,SUP-006,LOC-015,LOG-020,QLT-01,CUST-0429,1,404,42385.36,2089,610,28,14,671.4,42,4692,9,20530.06,5.93,590.74
TRX-006689,20240307,SKU-1005,SUP-030,LOC-005,LOG-058,QLT-01,CUST-0031,1,320,17873.63,357,382,19,13,820.14,32,4700,6,7465.91,7.8,525.99
TRX-006690,20240218,SKU-1083,SUP-007,LOC-022,LOG-042,QLT-01,CUST-0091,1,631,27650.55,383,860,22,7,589.77,29,2652,20,14513.25,6.73,1257.75
TRX-006691,20260524,SKU-1154,SUP-040,LOC-017,LOG-094,QLT-01,CUST-0447,1,830,32207.33,1640,930,19,2,2735.04,27,2715,5,11882.2,2.72,2127.42
TRX-006692,20250321,SKU-1052,SUP-011,LOC-014,LOG-010,QLT-01,CUST-0428,1,347,9678.98,2193,393,5,9,1033.62,16,1785,17,2653.43,7.62,480.7
TRX-006693,20230518,SKU-1106,SUP-034,LOC-001,LOG-023,QLT-01,CUST-0169,1,140,5556.63,1257,137,6,7,169.22,18,4929,13,1763.62,9.91,41.28
TRX-006694,20250902,SKU-1100,SUP-012,LOC-014,LOG-088,QLT-01,CUST-0047,1,301,17662.09,1679,382,29,1,1278.1,34,2892,5,9219.29,13.18,958.02
TRX-006695,20251022,SKU-1047,SUP-027,LOC-009,LOG-012,QLT-01,CUST-0453,1,389,25155.08,1768,405,30,9,1050.91,44,4974,5,14478.46,6.57,1044.03
TRX-006696,20250414,SKU-1134,SUP-012,LOC-005,LOG-009,QLT-01,CUST-0079,1,892,58643.32,1811,950,25,6,1031.23,36,1650,17,23909.78,6.73,342.3
TRX-006697,20260603,SKU-1186,SUP-013,LOC-030,LOG-079,QLT-02,CUST-0002,1,739,60721.62,2412,895,7,7,1914.13,19,3476,2,41786.39,12.32,1465.4
TRX-006698,20260616,SKU-1068,SUP-008,LOC-004,LOG-029,QLT-01,CUST-0399,1,441,22222.52,1527,513,14,6,1325.55,22,1210,14,11619.09,6.98,220.11
TRX-006699,20230623,SKU-1010,SUP-016,LOC-030,LOG-082,QLT-01,CUST-0479,1,526,29040.25,1824,631,19,8,1672.82,32,4851,3,19196.66,6.24,906.04
TRX-006700,20260407,SKU-1142,SUP-029,LOC-001,LOG-020,QLT-02,CUST-0020,0,445,22033.28,1254,435,10,6,591.08,20,2646,3,9048.63,6.4,790.52
TRX-006701,20251024,SKU-1191,SUP-035,LOC-003,LOG-065,QLT-02,CUST-0387,1,287,21243.39,1626,414,28,1,694.29,36,2149,11,12545.9,5.64,1440.62
TRX-006702,20240821,SKU-1130,SUP-029,LOC-029,LOG-003,QLT-01,CUST-0106,1,262,18717.87,2187,296,19,5,247.18,31,1352,16,7773.88,18.03,435.82
TRX-006703,20240526,SKU-1121,SUP-031,LOC-020,LOG-008,QLT-01,CUST-0295,1,439,25456.59,894,547,26,5,934.57,36,4214,9,8005.48,10.35,601.3
TRX-006704,20260210,SKU-1068,SUP-013,LOC-011,LOG-039,QLT-01,CUST-0330,1,608,26636.1,544,885,22,3,1556.77,30,3658,18,18754.13,12.36,2020.96
TRX-006705,20260130,SKU-1022,SUP-012,LOC-016,LOG-064,QLT-01,CUST-0090,1,83,2068.65,508,112,29,11,214.33,46,3712,16,1738.54,18.7,66.4
TRX-006706,20240531,SKU-1180,SUP-002,LOC-011,LOG-031,QLT-01,CUST-0138,1,573,36103.95,2030,641,24,1,516.77,25,4000,4,26399.96,3.72,539.57
TRX-006707,20230315,SKU-1036,SUP-033,LOC-021,LOG-072,QLT-01,CUST-0168,0,870,21772.02,2393,917,30,7,2995.59,39,4765,10,17386.03,6.29,1501.09
TRX-006708,20240824,SKU-1008,SUP-008,LOC-030,LOG-079,QLT-01,CUST-0141,1,246,17820.42,739,289,26,6,616.04,33,4336,16,5757.92,5.93,405.77
